frame_path,label,video_path
data\processed\faces\real\00071_frame000170_face.jpg,0,data\raw\celeb-df\YouTube-real\00071.mp4
data\processed\faces\real\00071_frame000180_face.jpg,0,data\raw\celeb-df\YouTube-real\00071.mp4
data\processed\faces\real\00071_frame000190_face.jpg,0,data\raw\celeb-df\YouTube-real\00071.mp4
data\processed\faces\real\00071_frame000200_face.jpg,0,data\raw\celeb-df\YouTube-real\00071.mp4
data\processed\faces\real\00071_frame000210_face.jpg,0,data\raw\celeb-df\YouTube-real\00071.mp4
data\processed\faces\real\00071_frame000220_face.jpg,0,data\raw\celeb-df\YouTube-real\00071.mp4
data\processed\faces\real\00071_frame000230_face.jpg,0,data\raw\celeb-df\YouTube-real\00071.mp4
data\processed\faces\real\00071_frame000240_face.jpg,0,data\raw\celeb-df\YouTube-real\00071.mp4
data\processed\faces\real\00071_frame000250_face.jpg,0,data\raw\celeb-df\YouTube-real\00071.mp4
data\processed\faces\real\00071_frame000260_face.jpg,0,data\raw\celeb-df\YouTube-real\00071.mp4
data\processed\faces\real\00071_frame000270_face.jpg,0,data\raw\celeb-df\YouTube-real\00071.mp4
data\processed\faces\real\00071_frame000280_face.jpg,0,data\raw\celeb-df\YouTube-real\00071.mp4
data\processed\faces\real\00071_frame000290_face.jpg,0,data\raw\celeb-df\YouTube-real\00071.mp4
data\processed\faces\real\00081_frame000000_face.jpg,0,data\raw\celeb-df\YouTube-real\00081.mp4
data\processed\faces\real\00081_frame000010_face.jpg,0,data\raw\celeb-df\YouTube-real\00081.mp4
data\processed\faces\real\00081_frame000020_face.jpg,0,data\raw\celeb-df\YouTube-real\00081.mp4
data\processed\faces\real\00081_frame000030_face.jpg,0,data\raw\celeb-df\YouTube-real\00081.mp4
data\processed\faces\real\00081_frame000040_face.jpg,0,data\raw\celeb-df\YouTube-real\00081.mp4
data\processed\faces\real\00081_frame000050_face.jpg,0,data\raw\celeb-df\YouTube-real\00081.mp4
data\processed\faces\real\00081_frame000060_face.jpg,0,data\raw\celeb-df\YouTube-real\00081.mp4
data\processed\faces\real\00081_frame000070_face.jpg,0,data\raw\celeb-df\YouTube-real\00081.mp4
data\processed\faces\real\00081_frame000080_face.jpg,0,data\raw\celeb-df\YouTube-real\00081.mp4
data\processed\faces\real\00081_frame000090_face.jpg,0,data\raw\celeb-df\YouTube-real\00081.mp4
data\processed\faces\real\00081_frame000100_face.jpg,0,data\raw\celeb-df\YouTube-real\00081.mp4
data\processed\faces\real\00081_frame000110_face.jpg,0,data\raw\celeb-df\YouTube-real\00081.mp4
data\processed\faces\real\00081_frame000120_face.jpg,0,data\raw\celeb-df\YouTube-real\00081.mp4
data\processed\faces\real\00081_frame000130_face.jpg,0,data\raw\celeb-df\YouTube-real\00081.mp4
data\processed\faces\real\00081_frame000140_face.jpg,0,data\raw\celeb-df\YouTube-real\00081.mp4
data\processed\faces\real\00081_frame000150_face.jpg,0,data\raw\celeb-df\YouTube-real\00081.mp4
data\processed\faces\real\00081_frame000160_face.jpg,0,data\raw\celeb-df\YouTube-real\00081.mp4
data\processed\faces\real\00081_frame000170_face.jpg,0,data\raw\celeb-df\YouTube-real\00081.mp4
data\processed\faces\real\00081_frame000180_face.jpg,0,data\raw\celeb-df\YouTube-real\00081.mp4
data\processed\faces\real\00081_frame000190_face.jpg,0,data\raw\celeb-df\YouTube-real\00081.mp4
data\processed\faces\real\00081_frame000200_face.jpg,0,data\raw\celeb-df\YouTube-real\00081.mp4
data\processed\faces\real\00081_frame000210_face.jpg,0,data\raw\celeb-df\YouTube-real\00081.mp4
data\processed\faces\real\00081_frame000220_face.jpg,0,data\raw\celeb-df\YouTube-real\00081.mp4
data\processed\faces\real\00081_frame000230_face.jpg,0,data\raw\celeb-df\YouTube-real\00081.mp4
data\processed\faces\real\00081_frame000240_face.jpg,0,data\raw\celeb-df\YouTube-real\00081.mp4
data\processed\faces\real\00081_frame000250_face.jpg,0,data\raw\celeb-df\YouTube-real\00081.mp4
data\processed\faces\real\00081_frame000260_face.jpg,0,data\raw\celeb-df\YouTube-real\00081.mp4
data\processed\faces\real\00081_frame000270_face.jpg,0,data\raw\celeb-df\YouTube-real\00081.mp4
data\processed\faces\real\00081_frame000280_face.jpg,0,data\raw\celeb-df\YouTube-real\00081.mp4
data\processed\faces\real\00081_frame000290_face.jpg,0,data\raw\celeb-df\YouTube-real\00081.mp4
data\processed\faces\real\00117_frame000000_face.jpg,0,data\raw\celeb-df\YouTube-real\00117.mp4
data\processed\faces\real\00117_frame000010_face.jpg,0,data\raw\celeb-df\YouTube-real\00117.mp4
data\processed\faces\real\00117_frame000020_face.jpg,0,data\raw\celeb-df\YouTube-real\00117.mp4
data\processed\faces\real\00117_frame000030_face.jpg,0,data\raw\celeb-df\YouTube-real\00117.mp4
data\processed\faces\real\00117_frame000040_face.jpg,0,data\raw\celeb-df\YouTube-real\00117.mp4
data\processed\faces\real\00117_frame000050_face.jpg,0,data\raw\celeb-df\YouTube-real\00117.mp4
data\processed\faces\real\00117_frame000060_face.jpg,0,data\raw\celeb-df\YouTube-real\00117.mp4
data\processed\faces\real\00117_frame000070_face.jpg,0,data\raw\celeb-df\YouTube-real\00117.mp4
data\processed\faces\real\00117_frame000080_face.jpg,0,data\raw\celeb-df\YouTube-real\00117.mp4
data\processed\faces\real\00117_frame000090_face.jpg,0,data\raw\celeb-df\YouTube-real\00117.mp4
data\processed\faces\real\00117_frame000100_face.jpg,0,data\raw\celeb-df\YouTube-real\00117.mp4
data\processed\faces\real\00117_frame000110_face.jpg,0,data\raw\celeb-df\YouTube-real\00117.mp4
data\processed\faces\real\00117_frame000120_face.jpg,0,data\raw\celeb-df\YouTube-real\00117.mp4
data\processed\faces\real\00117_frame000130_face.jpg,0,data\raw\celeb-df\YouTube-real\00117.mp4
data\processed\faces\real\00117_frame000140_face.jpg,0,data\raw\celeb-df\YouTube-real\00117.mp4
data\processed\faces\real\00117_frame000150_face.jpg,0,data\raw\celeb-df\YouTube-real\00117.mp4
data\processed\faces\real\00117_frame000160_face.jpg,0,data\raw\celeb-df\YouTube-real\00117.mp4
data\processed\faces\real\00117_frame000170_face.jpg,0,data\raw\celeb-df\YouTube-real\00117.mp4
data\processed\faces\real\00117_frame000180_face.jpg,0,data\raw\celeb-df\YouTube-real\00117.mp4
data\processed\faces\real\00117_frame000190_face.jpg,0,data\raw\celeb-df\YouTube-real\00117.mp4
data\processed\faces\real\00117_frame000200_face.jpg,0,data\raw\celeb-df\YouTube-real\00117.mp4
data\processed\faces\real\00117_frame000210_face.jpg,0,data\raw\celeb-df\YouTube-real\00117.mp4
data\processed\faces\real\00117_frame000220_face.jpg,0,data\raw\celeb-df\YouTube-real\00117.mp4
data\processed\faces\real\00117_frame000230_face.jpg,0,data\raw\celeb-df\YouTube-real\00117.mp4
data\processed\faces\real\00117_frame000240_face.jpg,0,data\raw\celeb-df\YouTube-real\00117.mp4
data\processed\faces\real\00117_frame000250_face.jpg,0,data\raw\celeb-df\YouTube-real\00117.mp4
data\processed\faces\real\00117_frame000260_face.jpg,0,data\raw\celeb-df\YouTube-real\00117.mp4
data\processed\faces\real\00117_frame000270_face.jpg,0,data\raw\celeb-df\YouTube-real\00117.mp4
data\processed\faces\real\00117_frame000280_face.jpg,0,data\raw\celeb-df\YouTube-real\00117.mp4
data\processed\faces\real\00117_frame000290_face.jpg,0,data\raw\celeb-df\YouTube-real\00117.mp4
data\processed\faces\real\00022_frame000000_face.jpg,0,data\raw\celeb-df\YouTube-real\00022.mp4
data\processed\faces\real\00022_frame000010_face.jpg,0,data\raw\celeb-df\YouTube-real\00022.mp4
data\processed\faces\real\00022_frame000020_face.jpg,0,data\raw\celeb-df\YouTube-real\00022.mp4
data\processed\faces\real\00022_frame000030_face.jpg,0,data\raw\celeb-df\YouTube-real\00022.mp4
data\processed\faces\real\00022_frame000040_face.jpg,0,data\raw\celeb-df\YouTube-real\00022.mp4
data\processed\faces\real\00022_frame000050_face.jpg,0,data\raw\celeb-df\YouTube-real\00022.mp4
data\processed\faces\real\00022_frame000060_face.jpg,0,data\raw\celeb-df\YouTube-real\00022.mp4
data\processed\faces\real\00022_frame000070_face.jpg,0,data\raw\celeb-df\YouTube-real\00022.mp4
data\processed\faces\real\00022_frame000080_face.jpg,0,data\raw\celeb-df\YouTube-real\00022.mp4
data\processed\faces\real\00022_frame000090_face.jpg,0,data\raw\celeb-df\YouTube-real\00022.mp4
data\processed\faces\real\00022_frame000100_face.jpg,0,data\raw\celeb-df\YouTube-real\00022.mp4
data\processed\faces\real\00022_frame000110_face.jpg,0,data\raw\celeb-df\YouTube-real\00022.mp4
data\processed\faces\real\00022_frame000120_face.jpg,0,data\raw\celeb-df\YouTube-real\00022.mp4
data\processed\faces\real\00022_frame000130_face.jpg,0,data\raw\celeb-df\YouTube-real\00022.mp4
data\processed\faces\real\00022_frame000140_face.jpg,0,data\raw\celeb-df\YouTube-real\00022.mp4
data\processed\faces\real\00022_frame000150_face.jpg,0,data\raw\celeb-df\YouTube-real\00022.mp4
data\processed\faces\real\00022_frame000160_face.jpg,0,data\raw\celeb-df\YouTube-real\00022.mp4
data\processed\faces\real\00022_frame000170_face.jpg,0,data\raw\celeb-df\YouTube-real\00022.mp4
data\processed\faces\real\00022_frame000180_face.jpg,0,data\raw\celeb-df\YouTube-real\00022.mp4
data\processed\faces\real\00022_frame000190_face.jpg,0,data\raw\celeb-df\YouTube-real\00022.mp4
data\processed\faces\real\00022_frame000200_face.jpg,0,data\raw\celeb-df\YouTube-real\00022.mp4
data\processed\faces\real\00022_frame000210_face.jpg,0,data\raw\celeb-df\YouTube-real\00022.mp4
data\processed\faces\real\00022_frame000220_face.jpg,0,data\raw\celeb-df\YouTube-real\00022.mp4
data\processed\faces\real\00022_frame000230_face.jpg,0,data\raw\celeb-df\YouTube-real\00022.mp4
data\processed\faces\real\00022_frame000240_face.jpg,0,data\raw\celeb-df\YouTube-real\00022.mp4
data\processed\faces\real\00022_frame000250_face.jpg,0,data\raw\celeb-df\YouTube-real\00022.mp4
data\processed\faces\real\00022_frame000260_face.jpg,0,data\raw\celeb-df\YouTube-real\00022.mp4
data\processed\faces\real\00022_frame000270_face.jpg,0,data\raw\celeb-df\YouTube-real\00022.mp4
data\processed\faces\real\00022_frame000280_face.jpg,0,data\raw\celeb-df\YouTube-real\00022.mp4
data\processed\faces\real\00022_frame000290_face.jpg,0,data\raw\celeb-df\YouTube-real\00022.mp4
data\processed\faces\real\00036_frame000000_face.jpg,0,data\raw\celeb-df\YouTube-real\00036.mp4
data\processed\faces\real\00036_frame000010_face.jpg,0,data\raw\celeb-df\YouTube-real\00036.mp4
data\processed\faces\real\00036_frame000020_face.jpg,0,data\raw\celeb-df\YouTube-real\00036.mp4
data\processed\faces\real\00036_frame000030_face.jpg,0,data\raw\celeb-df\YouTube-real\00036.mp4
data\processed\faces\real\00036_frame000040_face.jpg,0,data\raw\celeb-df\YouTube-real\00036.mp4
data\processed\faces\real\00036_frame000050_face.jpg,0,data\raw\celeb-df\YouTube-real\00036.mp4
data\processed\faces\real\00036_frame000060_face.jpg,0,data\raw\celeb-df\YouTube-real\00036.mp4
data\processed\faces\real\00036_frame000070_face.jpg,0,data\raw\celeb-df\YouTube-real\00036.mp4
data\processed\faces\real\00036_frame000080_face.jpg,0,data\raw\celeb-df\YouTube-real\00036.mp4
data\processed\faces\real\00036_frame000090_face.jpg,0,data\raw\celeb-df\YouTube-real\00036.mp4
data\processed\faces\real\00036_frame000100_face.jpg,0,data\raw\celeb-df\YouTube-real\00036.mp4
data\processed\faces\real\00036_frame000110_face.jpg,0,data\raw\celeb-df\YouTube-real\00036.mp4
data\processed\faces\real\00036_frame000120_face.jpg,0,data\raw\celeb-df\YouTube-real\00036.mp4
data\processed\faces\real\00036_frame000130_face.jpg,0,data\raw\celeb-df\YouTube-real\00036.mp4
data\processed\faces\real\00036_frame000140_face.jpg,0,data\raw\celeb-df\YouTube-real\00036.mp4
data\processed\faces\real\00036_frame000150_face.jpg,0,data\raw\celeb-df\YouTube-real\00036.mp4
data\processed\faces\real\00036_frame000160_face.jpg,0,data\raw\celeb-df\YouTube-real\00036.mp4
data\processed\faces\real\00036_frame000170_face.jpg,0,data\raw\celeb-df\YouTube-real\00036.mp4
data\processed\faces\real\00036_frame000180_face.jpg,0,data\raw\celeb-df\YouTube-real\00036.mp4
data\processed\faces\real\00036_frame000190_face.jpg,0,data\raw\celeb-df\YouTube-real\00036.mp4
data\processed\faces\real\00036_frame000200_face.jpg,0,data\raw\celeb-df\YouTube-real\00036.mp4
data\processed\faces\real\00036_frame000210_face.jpg,0,data\raw\celeb-df\YouTube-real\00036.mp4
data\processed\faces\real\00036_frame000220_face.jpg,0,data\raw\celeb-df\YouTube-real\00036.mp4
data\processed\faces\real\00036_frame000230_face.jpg,0,data\raw\celeb-df\YouTube-real\00036.mp4
data\processed\faces\real\00036_frame000240_face.jpg,0,data\raw\celeb-df\YouTube-real\00036.mp4
data\processed\faces\real\00036_frame000250_face.jpg,0,data\raw\celeb-df\YouTube-real\00036.mp4
data\processed\faces\real\00036_frame000260_face.jpg,0,data\raw\celeb-df\YouTube-real\00036.mp4
data\processed\faces\real\00036_frame000270_face.jpg,0,data\raw\celeb-df\YouTube-real\00036.mp4
data\processed\faces\real\00036_frame000280_face.jpg,0,data\raw\celeb-df\YouTube-real\00036.mp4
data\processed\faces\real\00036_frame000290_face.jpg,0,data\raw\celeb-df\YouTube-real\00036.mp4
data\processed\faces\real\00177_frame000000_face.jpg,0,data\raw\celeb-df\YouTube-real\00177.mp4
data\processed\faces\real\00177_frame000010_face.jpg,0,data\raw\celeb-df\YouTube-real\00177.mp4
data\processed\faces\real\00177_frame000020_face.jpg,0,data\raw\celeb-df\YouTube-real\00177.mp4
data\processed\faces\real\00177_frame000030_face.jpg,0,data\raw\celeb-df\YouTube-real\00177.mp4
data\processed\faces\real\00177_frame000040_face.jpg,0,data\raw\celeb-df\YouTube-real\00177.mp4
data\processed\faces\real\00177_frame000050_face.jpg,0,data\raw\celeb-df\YouTube-real\00177.mp4
data\processed\faces\real\00177_frame000060_face.jpg,0,data\raw\celeb-df\YouTube-real\00177.mp4
data\processed\faces\real\00177_frame000070_face.jpg,0,data\raw\celeb-df\YouTube-real\00177.mp4
data\processed\faces\real\00177_frame000080_face.jpg,0,data\raw\celeb-df\YouTube-real\00177.mp4
data\processed\faces\real\00177_frame000090_face.jpg,0,data\raw\celeb-df\YouTube-real\00177.mp4
data\processed\faces\real\00177_frame000100_face.jpg,0,data\raw\celeb-df\YouTube-real\00177.mp4
data\processed\faces\real\00177_frame000110_face.jpg,0,data\raw\celeb-df\YouTube-real\00177.mp4
data\processed\faces\real\00177_frame000120_face.jpg,0,data\raw\celeb-df\YouTube-real\00177.mp4
data\processed\faces\real\00177_frame000130_face.jpg,0,data\raw\celeb-df\YouTube-real\00177.mp4
data\processed\faces\real\00177_frame000140_face.jpg,0,data\raw\celeb-df\YouTube-real\00177.mp4
data\processed\faces\real\00177_frame000150_face.jpg,0,data\raw\celeb-df\YouTube-real\00177.mp4
data\processed\faces\real\00177_frame000160_face.jpg,0,data\raw\celeb-df\YouTube-real\00177.mp4
data\processed\faces\real\00177_frame000170_face.jpg,0,data\raw\celeb-df\YouTube-real\00177.mp4
data\processed\faces\real\00177_frame000180_face.jpg,0,data\raw\celeb-df\YouTube-real\00177.mp4
data\processed\faces\real\00177_frame000190_face.jpg,0,data\raw\celeb-df\YouTube-real\00177.mp4
data\processed\faces\real\00177_frame000200_face.jpg,0,data\raw\celeb-df\YouTube-real\00177.mp4
data\processed\faces\real\00177_frame000210_face.jpg,0,data\raw\celeb-df\YouTube-real\00177.mp4
data\processed\faces\real\00177_frame000220_face.jpg,0,data\raw\celeb-df\YouTube-real\00177.mp4
data\processed\faces\real\00177_frame000230_face.jpg,0,data\raw\celeb-df\YouTube-real\00177.mp4
data\processed\faces\real\00177_frame000240_face.jpg,0,data\raw\celeb-df\YouTube-real\00177.mp4
data\processed\faces\real\00177_frame000250_face.jpg,0,data\raw\celeb-df\YouTube-real\00177.mp4
data\processed\faces\real\00177_frame000260_face.jpg,0,data\raw\celeb-df\YouTube-real\00177.mp4
data\processed\faces\real\00177_frame000270_face.jpg,0,data\raw\celeb-df\YouTube-real\00177.mp4
data\processed\faces\real\00177_frame000280_face.jpg,0,data\raw\celeb-df\YouTube-real\00177.mp4
data\processed\faces\real\00177_frame000290_face.jpg,0,data\raw\celeb-df\YouTube-real\00177.mp4
data\processed\faces\real\00225_frame000000_face.jpg,0,data\raw\celeb-df\YouTube-real\00225.mp4
data\processed\faces\real\00225_frame000010_face.jpg,0,data\raw\celeb-df\YouTube-real\00225.mp4
data\processed\faces\real\00225_frame000020_face.jpg,0,data\raw\celeb-df\YouTube-real\00225.mp4
data\processed\faces\real\00225_frame000030_face.jpg,0,data\raw\celeb-df\YouTube-real\00225.mp4
data\processed\faces\real\00225_frame000040_face.jpg,0,data\raw\celeb-df\YouTube-real\00225.mp4
data\processed\faces\real\00225_frame000050_face.jpg,0,data\raw\celeb-df\YouTube-real\00225.mp4
data\processed\faces\real\00225_frame000060_face.jpg,0,data\raw\celeb-df\YouTube-real\00225.mp4
data\processed\faces\real\00225_frame000070_face.jpg,0,data\raw\celeb-df\YouTube-real\00225.mp4
data\processed\faces\real\00225_frame000080_face.jpg,0,data\raw\celeb-df\YouTube-real\00225.mp4
data\processed\faces\real\00225_frame000090_face.jpg,0,data\raw\celeb-df\YouTube-real\00225.mp4
data\processed\faces\real\00225_frame000100_face.jpg,0,data\raw\celeb-df\YouTube-real\00225.mp4
data\processed\faces\real\00225_frame000110_face.jpg,0,data\raw\celeb-df\YouTube-real\00225.mp4
data\processed\faces\real\00225_frame000120_face.jpg,0,data\raw\celeb-df\YouTube-real\00225.mp4
data\processed\faces\real\00225_frame000130_face.jpg,0,data\raw\celeb-df\YouTube-real\00225.mp4
data\processed\faces\real\00225_frame000140_face.jpg,0,data\raw\celeb-df\YouTube-real\00225.mp4
data\processed\faces\real\00225_frame000150_face.jpg,0,data\raw\celeb-df\YouTube-real\00225.mp4
data\processed\faces\real\00225_frame000160_face.jpg,0,data\raw\celeb-df\YouTube-real\00225.mp4
data\processed\faces\real\00225_frame000170_face.jpg,0,data\raw\celeb-df\YouTube-real\00225.mp4
data\processed\faces\real\00225_frame000180_face.jpg,0,data\raw\celeb-df\YouTube-real\00225.mp4
data\processed\faces\real\00225_frame000190_face.jpg,0,data\raw\celeb-df\YouTube-real\00225.mp4
data\processed\faces\real\00225_frame000200_face.jpg,0,data\raw\celeb-df\YouTube-real\00225.mp4
data\processed\faces\real\00225_frame000210_face.jpg,0,data\raw\celeb-df\YouTube-real\00225.mp4
data\processed\faces\real\00225_frame000220_face.jpg,0,data\raw\celeb-df\YouTube-real\00225.mp4
data\processed\faces\real\00225_frame000230_face.jpg,0,data\raw\celeb-df\YouTube-real\00225.mp4
data\processed\faces\real\00225_frame000240_face.jpg,0,data\raw\celeb-df\YouTube-real\00225.mp4
data\processed\faces\real\00225_frame000250_face.jpg,0,data\raw\celeb-df\YouTube-real\00225.mp4
data\processed\faces\real\00225_frame000260_face.jpg,0,data\raw\celeb-df\YouTube-real\00225.mp4
data\processed\faces\real\00225_frame000270_face.jpg,0,data\raw\celeb-df\YouTube-real\00225.mp4
data\processed\faces\real\00225_frame000280_face.jpg,0,data\raw\celeb-df\YouTube-real\00225.mp4
data\processed\faces\real\00225_frame000290_face.jpg,0,data\raw\celeb-df\YouTube-real\00225.mp4
data\processed\faces\real\00084_frame000000_face.jpg,0,data\raw\celeb-df\YouTube-real\00084.mp4
data\processed\faces\real\00084_frame000010_face.jpg,0,data\raw\celeb-df\YouTube-real\00084.mp4
data\processed\faces\real\00084_frame000020_face.jpg,0,data\raw\celeb-df\YouTube-real\00084.mp4
data\processed\faces\real\00084_frame000030_face.jpg,0,data\raw\celeb-df\YouTube-real\00084.mp4
data\processed\faces\real\00084_frame000040_face.jpg,0,data\raw\celeb-df\YouTube-real\00084.mp4
data\processed\faces\real\00084_frame000050_face.jpg,0,data\raw\celeb-df\YouTube-real\00084.mp4
data\processed\faces\real\00084_frame000060_face.jpg,0,data\raw\celeb-df\YouTube-real\00084.mp4
data\processed\faces\real\00084_frame000070_face.jpg,0,data\raw\celeb-df\YouTube-real\00084.mp4
data\processed\faces\real\00084_frame000080_face.jpg,0,data\raw\celeb-df\YouTube-real\00084.mp4
data\processed\faces\real\00084_frame000090_face.jpg,0,data\raw\celeb-df\YouTube-real\00084.mp4
data\processed\faces\real\00084_frame000100_face.jpg,0,data\raw\celeb-df\YouTube-real\00084.mp4
data\processed\faces\real\00084_frame000110_face.jpg,0,data\raw\celeb-df\YouTube-real\00084.mp4
data\processed\faces\real\00084_frame000120_face.jpg,0,data\raw\celeb-df\YouTube-real\00084.mp4
data\processed\faces\real\00084_frame000130_face.jpg,0,data\raw\celeb-df\YouTube-real\00084.mp4
data\processed\faces\real\00084_frame000140_face.jpg,0,data\raw\celeb-df\YouTube-real\00084.mp4
data\processed\faces\real\00084_frame000150_face.jpg,0,data\raw\celeb-df\YouTube-real\00084.mp4
data\processed\faces\real\00084_frame000160_face.jpg,0,data\raw\celeb-df\YouTube-real\00084.mp4
data\processed\faces\real\00084_frame000170_face.jpg,0,data\raw\celeb-df\YouTube-real\00084.mp4
data\processed\faces\real\00084_frame000180_face.jpg,0,data\raw\celeb-df\YouTube-real\00084.mp4
data\processed\faces\real\00084_frame000190_face.jpg,0,data\raw\celeb-df\YouTube-real\00084.mp4
data\processed\faces\real\00084_frame000200_face.jpg,0,data\raw\celeb-df\YouTube-real\00084.mp4
data\processed\faces\real\00084_frame000210_face.jpg,0,data\raw\celeb-df\YouTube-real\00084.mp4
data\processed\faces\real\00084_frame000220_face.jpg,0,data\raw\celeb-df\YouTube-real\00084.mp4
data\processed\faces\real\00084_frame000230_face.jpg,0,data\raw\celeb-df\YouTube-real\00084.mp4
data\processed\faces\real\00084_frame000240_face.jpg,0,data\raw\celeb-df\YouTube-real\00084.mp4
data\processed\faces\real\00084_frame000250_face.jpg,0,data\raw\celeb-df\YouTube-real\00084.mp4
data\processed\faces\real\00084_frame000260_face.jpg,0,data\raw\celeb-df\YouTube-real\00084.mp4
data\processed\faces\real\00084_frame000270_face.jpg,0,data\raw\celeb-df\YouTube-real\00084.mp4
data\processed\faces\real\00084_frame000280_face.jpg,0,data\raw\celeb-df\YouTube-real\00084.mp4
data\processed\faces\real\00084_frame000290_face.jpg,0,data\raw\celeb-df\YouTube-real\00084.mp4
data\processed\faces\real\00073_frame000000_face.jpg,0,data\raw\celeb-df\YouTube-real\00073.mp4
data\processed\faces\real\00073_frame000010_face.jpg,0,data\raw\celeb-df\YouTube-real\00073.mp4
data\processed\faces\real\00073_frame000020_face.jpg,0,data\raw\celeb-df\YouTube-real\00073.mp4
data\processed\faces\real\00073_frame000030_face.jpg,0,data\raw\celeb-df\YouTube-real\00073.mp4
data\processed\faces\real\00073_frame000040_face.jpg,0,data\raw\celeb-df\YouTube-real\00073.mp4
data\processed\faces\real\00073_frame000050_face.jpg,0,data\raw\celeb-df\YouTube-real\00073.mp4
data\processed\faces\real\00073_frame000060_face.jpg,0,data\raw\celeb-df\YouTube-real\00073.mp4
data\processed\faces\real\00073_frame000070_face.jpg,0,data\raw\celeb-df\YouTube-real\00073.mp4
data\processed\faces\real\00073_frame000080_face.jpg,0,data\raw\celeb-df\YouTube-real\00073.mp4
data\processed\faces\real\00073_frame000090_face.jpg,0,data\raw\celeb-df\YouTube-real\00073.mp4
data\processed\faces\real\00073_frame000100_face.jpg,0,data\raw\celeb-df\YouTube-real\00073.mp4
data\processed\faces\real\00073_frame000110_face.jpg,0,data\raw\celeb-df\YouTube-real\00073.mp4
data\processed\faces\real\00073_frame000120_face.jpg,0,data\raw\celeb-df\YouTube-real\00073.mp4
data\processed\faces\real\00073_frame000130_face.jpg,0,data\raw\celeb-df\YouTube-real\00073.mp4
data\processed\faces\real\00073_frame000140_face.jpg,0,data\raw\celeb-df\YouTube-real\00073.mp4
data\processed\faces\real\00073_frame000150_face.jpg,0,data\raw\celeb-df\YouTube-real\00073.mp4
data\processed\faces\real\00073_frame000160_face.jpg,0,data\raw\celeb-df\YouTube-real\00073.mp4
data\processed\faces\real\00073_frame000170_face.jpg,0,data\raw\celeb-df\YouTube-real\00073.mp4
data\processed\faces\real\00073_frame000180_face.jpg,0,data\raw\celeb-df\YouTube-real\00073.mp4
data\processed\faces\real\00073_frame000190_face.jpg,0,data\raw\celeb-df\YouTube-real\00073.mp4
data\processed\faces\real\00073_frame000200_face.jpg,0,data\raw\celeb-df\YouTube-real\00073.mp4
data\processed\faces\real\00073_frame000210_face.jpg,0,data\raw\celeb-df\YouTube-real\00073.mp4
data\processed\faces\real\00073_frame000220_face.jpg,0,data\raw\celeb-df\YouTube-real\00073.mp4
data\processed\faces\real\00073_frame000230_face.jpg,0,data\raw\celeb-df\YouTube-real\00073.mp4
data\processed\faces\real\00073_frame000240_face.jpg,0,data\raw\celeb-df\YouTube-real\00073.mp4
data\processed\faces\real\00073_frame000250_face.jpg,0,data\raw\celeb-df\YouTube-real\00073.mp4
data\processed\faces\real\00073_frame000260_face.jpg,0,data\raw\celeb-df\YouTube-real\00073.mp4
data\processed\faces\real\00073_frame000270_face.jpg,0,data\raw\celeb-df\YouTube-real\00073.mp4
data\processed\faces\real\00073_frame000280_face.jpg,0,data\raw\celeb-df\YouTube-real\00073.mp4
data\processed\faces\real\00073_frame000290_face.jpg,0,data\raw\celeb-df\YouTube-real\00073.mp4
data\processed\faces\real\00211_frame000000_face.jpg,0,data\raw\celeb-df\YouTube-real\00211.mp4
data\processed\faces\real\00211_frame000010_face.jpg,0,data\raw\celeb-df\YouTube-real\00211.mp4
data\processed\faces\real\00211_frame000020_face.jpg,0,data\raw\celeb-df\YouTube-real\00211.mp4
data\processed\faces\real\00211_frame000030_face.jpg,0,data\raw\celeb-df\YouTube-real\00211.mp4
data\processed\faces\real\00211_frame000040_face.jpg,0,data\raw\celeb-df\YouTube-real\00211.mp4
data\processed\faces\real\00211_frame000050_face.jpg,0,data\raw\celeb-df\YouTube-real\00211.mp4
data\processed\faces\real\00211_frame000060_face.jpg,0,data\raw\celeb-df\YouTube-real\00211.mp4
data\processed\faces\real\00211_frame000070_face.jpg,0,data\raw\celeb-df\YouTube-real\00211.mp4
data\processed\faces\real\00211_frame000080_face.jpg,0,data\raw\celeb-df\YouTube-real\00211.mp4
data\processed\faces\real\00211_frame000090_face.jpg,0,data\raw\celeb-df\YouTube-real\00211.mp4
data\processed\faces\real\00211_frame000100_face.jpg,0,data\raw\celeb-df\YouTube-real\00211.mp4
data\processed\faces\real\00211_frame000110_face.jpg,0,data\raw\celeb-df\YouTube-real\00211.mp4
data\processed\faces\real\00211_frame000120_face.jpg,0,data\raw\celeb-df\YouTube-real\00211.mp4
data\processed\faces\real\00211_frame000130_face.jpg,0,data\raw\celeb-df\YouTube-real\00211.mp4
data\processed\faces\real\00211_frame000140_face.jpg,0,data\raw\celeb-df\YouTube-real\00211.mp4
data\processed\faces\real\00211_frame000150_face.jpg,0,data\raw\celeb-df\YouTube-real\00211.mp4
data\processed\faces\real\00211_frame000160_face.jpg,0,data\raw\celeb-df\YouTube-real\00211.mp4
data\processed\faces\real\00211_frame000170_face.jpg,0,data\raw\celeb-df\YouTube-real\00211.mp4
data\processed\faces\real\00211_frame000180_face.jpg,0,data\raw\celeb-df\YouTube-real\00211.mp4
data\processed\faces\real\00211_frame000190_face.jpg,0,data\raw\celeb-df\YouTube-real\00211.mp4
data\processed\faces\real\00211_frame000200_face.jpg,0,data\raw\celeb-df\YouTube-real\00211.mp4
